age,aum,risk_tolerance,tenure_yrs,logins_per_mo,products_held,segment,persona
47,65535.96,6.8,10,1,6,0,Emerging Growth Seekers
65,965170.57,4.2,12,8,3,2,High-Net-Worth Core
62,131632.98,3.5,1,4,4,1,Conservative Wealth Preservers
49,231582.36,7.6,22,9,4,3,Established Loyal Clients
61,397186.07,9.6,23,6,1,3,Established Loyal Clients
55,158425.67,7.1,15,9,1,3,Established Loyal Clients
77,1578087.48,7.3,9,7,6,2,High-Net-Worth Core
37,151804.55,4.6,6,5,1,0,Emerging Growth Seekers
49,99526.94,7.5,23,5,5,0,Emerging Growth Seekers
61,98277.33,7.6,1,5,4,1,Conservative Wealth Preservers
34,300920.59,8.8,17,2,2,0,Emerging Growth Seekers
56,1468738.35,8.0,12,7,7,2,High-Net-Worth Core
47,512786.23,1.7,6,3,7,1,Conservative Wealth Preservers
54,246848.21,1.2,8,4,7,1,Conservative Wealth Preservers
61,494825.49,9.6,5,2,6,0,Emerging Growth Seekers
75,336461.91,3.5,18,4,3,3,Established Loyal Clients
43,68114.95,4.1,13,5,1,0,Emerging Growth Seekers
65,177727.53,3.3,8,10,7,3,Established Loyal Clients
57,192622.31,6.9,23,1,4,0,Emerging Growth Seekers
61,527238.6,4.6,23,9,7,3,Established Loyal Clients
52,355157.15,6.3,11,4,5,0,Emerging Growth Seekers
71,158613.79,1.0,23,3,4,3,Established Loyal Clients
51,429259.55,10.0,7,6,7,0,Emerging Growth Seekers
62,268507.01,5.5,10,0,2,1,Conservative Wealth Preservers
47,47519.07,8.7,5,3,2,0,Emerging Growth Seekers
24,316157.09,3.6,24,7,1,3,Established Loyal Clients
31,132324.68,7.1,7,3,4,0,Emerging Growth Seekers
45,617478.24,10.0,14,4,1,0,Emerging Growth Seekers
58,393329.53,5.8,19,5,6,3,Established Loyal Clients
58,563617.59,4.8,0,5,6,1,Conservative Wealth Preservers
58,112947.96,1.8,14,4,6,1,Conservative Wealth Preservers
46,311445.72,3.8,6,5,2,1,Conservative Wealth Preservers
69,159846.56,7.9,21,3,5,0,Emerging Growth Seekers
70,46487.5,2.8,16,5,2,3,Established Loyal Clients
55,105285.43,7.1,10,7,5,0,Emerging Growth Seekers
46,734106.05,1.8,0,4,4,1,Conservative Wealth Preservers
48,1614198.77,7.7,11,5,3,2,High-Net-Worth Core
37,237707.23,9.6,0,0,6,0,Emerging Growth Seekers
72,172552.87,1.0,21,9,2,3,Established Loyal Clients
53,934793.27,5.3,9,5,2,2,High-Net-Worth Core
31,204251.38,4.1,2,5,1,0,Emerging Growth Seekers
59,459085.4,5.8,11,4,1,1,Conservative Wealth Preservers
63,227173.51,3.4,22,5,6,3,Established Loyal Clients
32,512997.41,6.0,21,8,7,3,Established Loyal Clients
71,465417.86,8.8,2,6,2,1,Conservative Wealth Preservers
52,122312.89,7.3,19,7,7,3,Established Loyal Clients
79,593905.66,6.1,23,4,7,3,Established Loyal Clients
49,210659.33,4.6,2,4,6,1,Conservative Wealth Preservers
66,149768.23,1.0,10,4,6,1,Conservative Wealth Preservers
57,424378.36,9.9,24,5,5,0,Emerging Growth Seekers
59,812893.53,7.7,19,5,1,2,High-Net-Worth Core
70,366755.6,4.8,2,6,4,1,Conservative Wealth Preservers
52,153923.45,4.3,2,3,1,1,Conservative Wealth Preservers
55,239034.55,8.1,4,2,3,0,Emerging Growth Seekers
37,153073.1,7.6,14,2,7,0,Emerging Growth Seekers
61,97365.21,7.6,20,7,6,3,Established Loyal Clients
66,162136.17,9.2,15,8,4,3,Established Loyal Clients
60,103558.4,3.7,11,5,4,1,Conservative Wealth Preservers
66,157665.66,1.2,3,6,7,1,Conservative Wealth Preservers
38,1707737.83,5.5,22,3,7,2,High-Net-Worth Core
68,1045124.59,9.0,12,5,3,2,High-Net-Worth Core
59,279010.33,4.8,23,5,4,3,Established Loyal Clients
55,543733.2,5.0,13,1,5,0,Emerging Growth Seekers
45,710654.58,7.9,21,7,1,3,Established Loyal Clients
43,647999.77,10.0,10,3,1,0,Emerging Growth Seekers
50,345133.22,5.5,12,2,2,0,Emerging Growth Seekers
35,102268.91,8.8,0,4,1,0,Emerging Growth Seekers
57,104225.38,5.9,16,3,4,0,Emerging Growth Seekers
47,467843.54,1.8,6,5,6,1,Conservative Wealth Preservers
66,297220.09,4.2,6,4,6,1,Conservative Wealth Preservers
86,567033.47,3.5,8,5,5,1,Conservative Wealth Preservers
69,178255.39,2.9,5,3,4,1,Conservative Wealth Preservers
51,1559338.17,3.4,22,5,2,2,High-Net-Worth Core
43,102423.53,4.1,19,8,2,3,Established Loyal Clients
58,554212.79,6.9,18,2,5,0,Emerging Growth Seekers
31,126869.85,7.1,0,5,7,0,Emerging Growth Seekers
30,76826.73,4.2,17,5,7,0,Emerging Growth Seekers
38,132835.99,6.5,6,4,7,0,Emerging Growth Seekers
53,645188.44,3.3,19,3,7,3,Established Loyal Clients
66,128390.98,1.0,0,6,7,1,Conservative Wealth Preservers
80,207471.14,4.0,7,7,1,1,Conservative Wealth Preservers
57,660928.22,7.9,20,4,7,0,Emerging Growth Seekers
70,49592.42,3.8,23,5,4,3,Established Loyal Clients
59,61365.79,6.8,1,5,6,1,Conservative Wealth Preservers
45,305549.4,4.9,14,4,4,0,Emerging Growth Seekers
53,453851.87,6.3,2,1,6,1,Conservative Wealth Preservers
70,602619.25,1.8,24,4,5,3,Established Loyal Clients
69,91922.59,8.9,11,7,3,3,Established Loyal Clients
78,97484.66,1.0,24,8,2,3,Established Loyal Clients
29,176518.22,3.2,3,7,2,0,Emerging Growth Seekers
41,61003.27,6.2,16,1,5,0,Emerging Growth Seekers
50,203690.91,2.5,15,7,4,3,Established Loyal Clients
40,438044.76,3.4,10,7,4,3,Established Loyal Clients
57,231942.13,1.9,4,3,2,1,Conservative Wealth Preservers
58,241590.63,5.9,4,2,4,1,Conservative Wealth Preservers
63,244122.42,7.4,20,7,4,3,Established Loyal Clients
58,852025.35,8.8,23,6,4,2,High-Net-Worth Core
63,762040.29,1.4,2,5,3,1,Conservative Wealth Preservers
62,404545.01,1.0,22,13,3,3,Established Loyal Clients
49,118167.3,8.6,5,2,3,0,Emerging Growth Seekers
51,578530.94,5.4,7,4,2,1,Conservative Wealth Preservers
70,358669.5,2.8,12,9,3,3,Established Loyal Clients
53,354433.12,9.2,10,0,2,0,Emerging Growth Seekers
51,130274.78,8.4,22,6,6,0,Emerging Growth Seekers
50,227718.82,1.5,10,6,6,1,Conservative Wealth Preservers
65,410361.61,9.3,20,3,4,0,Emerging Growth Seekers
43,179231.96,10.0,20,3,7,0,Emerging Growth Seekers
54,126808.49,8.2,7,10,3,3,Established Loyal Clients
70,148379.49,6.8,22,2,4,0,Emerging Growth Seekers
49,298600.56,10.0,24,6,5,0,Emerging Growth Seekers
68,1117495.64,2.0,20,9,7,2,High-Net-Worth Core
45,91353.78,2.9,0,5,6,1,Conservative Wealth Preservers
60,41713.46,4.7,10,6,4,1,Conservative Wealth Preservers
58,501673.48,6.9,11,6,2,0,Emerging Growth Seekers
53,175175.68,5.3,10,3,7,1,Conservative Wealth Preservers
27,130437.86,10.0,20,5,3,0,Emerging Growth Seekers
32,35912.98,10.0,21,4,7,0,Emerging Growth Seekers
65,107384.24,8.3,5,5,5,1,Conservative Wealth Preservers
40,229645.63,6.4,15,5,1,0,Emerging Growth Seekers
56,1426034.43,1.0,24,7,1,2,High-Net-Worth Core
55,51599.09,2.1,3,5,5,1,Conservative Wealth Preservers
54,70158.17,8.1,16,6,7,0,Emerging Growth Seekers
41,299215.44,5.2,18,6,7,3,Established Loyal Clients
64,111065.54,6.3,24,4,3,3,Established Loyal Clients
42,197905.74,6.2,21,7,3,3,Established Loyal Clients
35,31064.83,2.7,4,4,4,1,Conservative Wealth Preservers
65,678386.23,5.3,17,2,6,2,High-Net-Worth Core
63,56242.47,3.4,24,8,6,3,Established Loyal Clients
61,325871.87,4.6,24,8,4,3,Established Loyal Clients
63,142035.79,8.4,13,3,6,0,Emerging Growth Seekers
67,180645.07,9.1,20,5,2,0,Emerging Growth Seekers
60,137136.67,4.7,5,3,6,1,Conservative Wealth Preservers
78,196323.2,7.2,0,4,6,1,Conservative Wealth Preservers
80,250753.69,5.0,5,6,6,1,Conservative Wealth Preservers
48,102444.67,6.7,3,2,4,0,Emerging Growth Seekers
34,144588.5,5.8,22,10,3,3,Established Loyal Clients
39,871274.37,8.4,5,2,4,0,Emerging Growth Seekers
40,86869.3,8.3,15,6,7,0,Emerging Growth Seekers
52,714362.45,9.3,8,4,4,0,Emerging Growth Seekers
62,207435.64,3.5,9,5,5,1,Conservative Wealth Preservers
54,851419.73,1.2,23,4,2,2,High-Net-Worth Core
68,107963.47,6.0,11,6,7,1,Conservative Wealth Preservers
69,1848304.92,2.9,14,6,5,2,High-Net-Worth Core
33,104334.61,9.9,24,5,4,0,Emerging Growth Seekers
70,233125.74,3.9,4,3,7,1,Conservative Wealth Preservers
54,373777.03,7.2,8,1,4,0,Emerging Growth Seekers
61,217124.06,3.6,11,6,3,1,Conservative Wealth Preservers
83,152936.37,6.7,6,8,5,1,Conservative Wealth Preservers
54,744410.23,10.0,2,3,7,0,Emerging Growth Seekers
39,401846.28,2.4,16,6,6,3,Established Loyal Clients
45,317685.99,5.9,24,6,6,3,Established Loyal Clients
69,438217.5,8.9,23,7,6,3,Established Loyal Clients
54,2089236.71,4.2,23,2,2,2,High-Net-Worth Core
53,716844.63,4.3,19,2,4,2,High-Net-Worth Core
49,181334.45,2.6,6,4,1,1,Conservative Wealth Preservers
46,116309.26,1.8,15,6,7,3,Established Loyal Clients
49,382709.86,10.0,1,3,3,0,Emerging Growth Seekers
65,69034.73,5.2,2,5,4,1,Conservative Wealth Preservers
52,555807.01,7.4,8,2,2,0,Emerging Growth Seekers
73,106432.06,1.6,8,5,2,1,Conservative Wealth Preservers
66,165006.04,7.1,21,10,3,3,Established Loyal Clients
46,222674.77,10.0,4,3,7,0,Emerging Growth Seekers
45,126790.15,6.9,23,6,1,3,Established Loyal Clients
71,336416.12,3.7,12,7,2,3,Established Loyal Clients
48,246554.97,8.6,18,7,5,0,Emerging Growth Seekers
59,62903.49,1.0,6,6,1,1,Conservative Wealth Preservers
41,47842.5,4.3,0,4,7,1,Conservative Wealth Preservers
52,73373.05,9.3,2,3,7,0,Emerging Growth Seekers
59,77177.93,1.0,16,9,7,3,Established Loyal Clients
72,376726.03,3.7,8,6,4,1,Conservative Wealth Preservers
66,276477.58,1.0,16,8,1,3,Established Loyal Clients
55,123463.49,4.1,22,8,2,3,Established Loyal Clients
83,792260.03,4.7,22,4,6,2,High-Net-Worth Core
70,179640.1,3.8,17,6,7,3,Established Loyal Clients
68,448470.14,3.0,22,2,3,3,Established Loyal Clients
50,435114.1,5.5,14,5,4,0,Emerging Growth Seekers
45,60453.26,3.9,17,5,3,3,Established Loyal Clients
56,605695.91,8.0,21,5,4,0,Emerging Growth Seekers
65,132323.03,4.3,17,8,4,3,Established Loyal Clients
40,250982.31,5.3,9,3,4,0,Emerging Growth Seekers
76,309175.34,1.0,13,6,1,1,Conservative Wealth Preservers
70,119048.57,2.9,22,9,3,3,Established Loyal Clients
53,402476.65,9.2,1,1,3,0,Emerging Growth Seekers
34,141942.99,2.8,13,6,1,3,Established Loyal Clients
67,667403.98,8.1,19,5,3,3,Established Loyal Clients
49,185706.52,4.5,22,9,5,3,Established Loyal Clients
70,139754.41,4.9,9,5,3,1,Conservative Wealth Preservers
75,75337.22,1.0,4,6,1,1,Conservative Wealth Preservers
65,321621.91,5.2,11,3,2,1,Conservative Wealth Preservers
53,61458.93,7.2,16,4,5,0,Emerging Growth Seekers
57,444429.39,1.0,23,8,6,3,Established Loyal Clients
65,121507.49,5.3,16,4,5,1,Conservative Wealth Preservers
61,219869.78,1.0,20,5,2,3,Established Loyal Clients
50,378053.65,2.5,4,6,6,1,Conservative Wealth Preservers
57,74070.04,10.0,0,2,6,0,Emerging Growth Seekers
76,290211.52,2.3,7,8,4,1,Conservative Wealth Preservers
73,202252.53,1.6,9,3,6,1,Conservative Wealth Preservers
54,160219.47,10.0,18,4,6,0,Emerging Growth Seekers
53,27163.96,5.3,10,2,6,0,Emerging Growth Seekers
65,36224.41,3.3,1,1,5,1,Conservative Wealth Preservers
55,312057.75,3.1,5,6,7,1,Conservative Wealth Preservers
45,56096.32,6.9,14,6,2,0,Emerging Growth Seekers
33,272900.94,10.0,7,7,5,0,Emerging Growth Seekers
73,174677.45,2.6,2,3,1,1,Conservative Wealth Preservers
24,155214.07,5.7,8,2,3,0,Emerging Growth Seekers
88,129713.59,5.3,4,2,4,1,Conservative Wealth Preservers
56,74264.17,4.0,3,3,2,1,Conservative Wealth Preservers
45,439834.67,1.9,1,6,4,1,Conservative Wealth Preservers
42,356960.08,7.2,22,2,4,0,Emerging Growth Seekers
71,135548.49,5.7,16,5,5,3,Established Loyal Clients
55,110332.07,1.1,7,3,2,1,Conservative Wealth Preservers
39,282949.25,2.4,20,11,5,3,Established Loyal Clients
58,141433.05,8.8,9,5,2,0,Emerging Growth Seekers
57,550621.96,4.9,3,4,4,1,Conservative Wealth Preservers
45,50024.3,10.0,13,9,4,0,Emerging Growth Seekers
48,251390.03,1.7,21,10,1,3,Established Loyal Clients
57,146251.2,8.9,11,0,5,0,Emerging Growth Seekers
67,78547.69,1.0,10,4,4,1,Conservative Wealth Preservers
54,62802.93,2.2,14,6,4,3,Established Loyal Clients
84,184789.88,6.7,19,4,3,3,Established Loyal Clients
62,308260.45,4.5,4,4,6,1,Conservative Wealth Preservers
44,299068.06,4.0,0,3,3,1,Conservative Wealth Preservers
58,141907.5,7.9,2,3,6,0,Emerging Growth Seekers
51,882592.9,6.4,11,3,5,2,High-Net-Worth Core
61,39945.51,7.6,22,8,5,3,Established Loyal Clients
49,202905.24,10.0,20,6,5,0,Emerging Growth Seekers
70,168409.97,1.0,24,3,7,3,Established Loyal Clients
70,297915.29,1.0,8,5,5,1,Conservative Wealth Preservers
71,37216.53,3.7,16,6,3,3,Established Loyal Clients
48,167473.52,5.7,10,3,3,0,Emerging Growth Seekers
33,131385.46,4.9,14,7,7,0,Emerging Growth Seekers
55,599121.29,10.0,18,6,3,0,Emerging Growth Seekers
61,81768.78,8.6,16,1,1,0,Emerging Growth Seekers
65,260893.64,4.3,4,5,1,1,Conservative Wealth Preservers
46,55413.98,2.8,7,4,3,1,Conservative Wealth Preservers
40,267241.49,10.0,3,1,6,0,Emerging Growth Seekers
47,188853.01,6.7,10,5,4,0,Emerging Growth Seekers
76,537879.15,1.0,23,3,4,3,Established Loyal Clients
25,84525.47,5.6,19,7,6,0,Emerging Growth Seekers
68,215205.7,3.0,12,4,6,1,Conservative Wealth Preservers
64,193576.63,2.4,20,8,5,3,Established Loyal Clients
50,275966.84,10.0,1,1,2,0,Emerging Growth Seekers
61,253362.25,2.5,5,7,4,1,Conservative Wealth Preservers
71,161682.41,1.0,18,8,7,3,Established Loyal Clients
69,136245.49,2.9,20,10,4,3,Established Loyal Clients
73,634309.87,1.6,21,6,5,3,Established Loyal Clients
65,722472.14,5.2,1,6,2,1,Conservative Wealth Preservers
57,229963.15,3.9,2,7,2,1,Conservative Wealth Preservers
59,87703.16,1.7,17,4,1,3,Established Loyal Clients
46,115284.95,10.0,13,2,1,0,Emerging Growth Seekers
72,223895.17,4.6,7,6,7,1,Conservative Wealth Preservers
49,68948.81,2.6,5,3,4,1,Conservative Wealth Preservers
67,331682.91,3.1,22,7,6,3,Established Loyal Clients
64,50024.21,9.3,16,4,6,0,Emerging Growth Seekers
81,302660.69,2.9,4,5,6,1,Conservative Wealth Preservers
64,100827.4,1.4,19,9,7,3,Established Loyal Clients
29,176184.87,6.3,10,7,5,0,Emerging Growth Seekers
63,143271.37,5.4,15,7,3,3,Established Loyal Clients
74,86384.64,8.5,5,2,6,1,Conservative Wealth Preservers
67,178938.13,2.1,9,6,7,1,Conservative Wealth Preservers
60,307342.66,4.7,17,1,3,1,Conservative Wealth Preservers
38,925929.06,3.5,10,2,1,2,High-Net-Worth Core
81,641569.92,1.0,3,4,7,1,Conservative Wealth Preservers
35,140558.63,10.0,1,0,2,0,Emerging Growth Seekers
47,681516.27,7.8,10,4,5,0,Emerging Growth Seekers
58,250659.62,8.8,3,3,7,0,Emerging Growth Seekers
46,146936.17,3.8,9,8,5,3,Established Loyal Clients
31,124787.28,7.0,1,2,2,0,Emerging Growth Seekers
51,70640.18,5.4,15,7,4,3,Established Loyal Clients
43,147808.07,8.1,7,1,4,0,Emerging Growth Seekers
58,429695.0,6.8,4,3,5,1,Conservative Wealth Preservers
46,208147.0,3.8,14,9,7,3,Established Loyal Clients
78,144415.84,1.2,21,9,1,3,Established Loyal Clients
29,133803.17,9.2,3,2,5,0,Emerging Growth Seekers
57,237277.14,5.9,6,6,1,1,Conservative Wealth Preservers
47,507636.94,7.8,6,1,1,0,Emerging Growth Seekers
85,1130214.99,1.0,2,3,2,2,High-Net-Worth Core
39,141319.73,4.4,21,6,3,3,Established Loyal Clients
62,351008.12,7.5,21,4,7,0,Emerging Growth Seekers
48,196344.66,2.7,19,8,2,3,Established Loyal Clients
22,25000.0,10.0,6,1,6,0,Emerging Growth Seekers
70,243152.67,8.8,7,1,4,0,Emerging Growth Seekers
53,62823.82,1.2,3,6,7,1,Conservative Wealth Preservers
81,214147.11,5.9,18,1,1,1,Conservative Wealth Preservers
50,207930.01,3.5,21,5,6,3,Established Loyal Clients
58,573670.25,1.9,17,8,3,3,Established Loyal Clients
70,596056.55,1.8,6,6,1,1,Conservative Wealth Preservers
78,932003.6,7.2,4,6,2,2,High-Net-Worth Core
63,166554.45,1.4,23,4,5,3,Established Loyal Clients
88,1412790.0,1.0,7,4,5,2,High-Net-Worth Core
44,104557.26,2.0,13,8,7,3,Established Loyal Clients
43,329233.17,10.0,1,3,1,0,Emerging Growth Seekers
50,179645.84,8.5,8,4,3,0,Emerging Growth Seekers
49,376311.43,10.0,11,3,2,0,Emerging Growth Seekers
88,68545.39,1.0,23,6,4,3,Established Loyal Clients
73,124338.57,8.6,22,3,4,0,Emerging Growth Seekers
61,68590.1,2.6,23,9,4,3,Established Loyal Clients
48,586371.85,6.7,23,6,6,3,Established Loyal Clients
67,144514.04,8.1,10,5,2,0,Emerging Growth Seekers
58,230348.15,6.8,17,6,5,3,Established Loyal Clients
52,149491.6,9.3,17,3,5,0,Emerging Growth Seekers
44,61464.64,10.0,1,5,2,0,Emerging Growth Seekers
61,434938.88,8.6,23,4,6,0,Emerging Growth Seekers
56,70267.57,10.0,1,4,7,0,Emerging Growth Seekers
61,167603.74,6.6,5,6,1,1,Conservative Wealth Preservers
42,126125.0,7.2,10,12,7,3,Established Loyal Clients
74,54865.23,7.5,11,2,2,1,Conservative Wealth Preservers
55,123769.31,10.0,5,3,6,0,Emerging Growth Seekers
55,624186.63,4.1,12,4,4,1,Conservative Wealth Preservers
53,698598.38,9.3,8,3,5,0,Emerging Growth Seekers
51,193192.99,8.4,4,5,4,0,Emerging Growth Seekers
44,51731.01,4.0,2,4,2,1,Conservative Wealth Preservers
66,261491.29,5.2,19,2,7,1,Conservative Wealth Preservers
49,43281.97,5.6,20,8,5,3,Established Loyal Clients
44,311630.88,9.0,11,3,5,0,Emerging Growth Seekers
66,112007.57,2.1,14,6,7,3,Established Loyal Clients
80,1006288.87,7.0,1,5,4,2,High-Net-Worth Core
63,128045.54,3.4,2,6,1,1,Conservative Wealth Preservers
59,125897.79,3.7,15,3,1,1,Conservative Wealth Preservers
55,65489.62,2.1,12,6,2,3,Established Loyal Clients
61,1073627.87,7.6,10,4,3,2,High-Net-Worth Core
67,232781.73,5.1,7,4,6,1,Conservative Wealth Preservers
67,397610.55,4.1,2,8,6,1,Conservative Wealth Preservers
61,427283.13,2.6,23,6,5,3,Established Loyal Clients
53,283284.56,10.0,18,2,7,0,Emerging Growth Seekers
72,386150.52,2.7,15,6,5,3,Established Loyal Clients
75,98661.82,1.0,3,5,6,1,Conservative Wealth Preservers
70,363287.91,4.8,8,5,2,1,Conservative Wealth Preservers
79,511374.64,2.1,9,5,1,1,Conservative Wealth Preservers
56,247306.9,1.0,7,7,7,1,Conservative Wealth Preservers
70,414538.5,1.0,13,3,5,1,Conservative Wealth Preservers
63,443116.31,2.4,3,11,6,3,Established Loyal Clients
30,239704.71,9.2,5,9,3,0,Emerging Growth Seekers
65,140463.13,6.2,11,2,3,1,Conservative Wealth Preservers
63,126207.6,6.4,18,3,1,0,Emerging Growth Seekers
61,363214.24,2.6,13,8,1,3,Established Loyal Clients
60,251699.67,6.7,14,3,3,0,Emerging Growth Seekers
40,346589.38,10.0,7,4,4,0,Emerging Growth Seekers
40,843095.38,10.0,16,5,7,0,Emerging Growth Seekers
22,402184.28,4.8,3,3,5,0,Emerging Growth Seekers
48,25000.0,6.7,15,8,3,3,Established Loyal Clients
62,257323.26,1.0,24,7,1,3,Established Loyal Clients
38,244853.17,7.5,22,7,2,3,Established Loyal Clients
62,150773.99,2.5,10,5,7,1,Conservative Wealth Preservers
56,205669.62,9.0,19,7,4,3,Established Loyal Clients
58,133191.33,6.9,23,3,4,0,Emerging Growth Seekers
72,650645.02,6.7,20,7,2,3,Established Loyal Clients
82,71241.76,4.9,1,4,4,1,Conservative Wealth Preservers
40,350014.65,6.3,5,5,7,0,Emerging Growth Seekers
43,173801.57,8.1,1,5,6,0,Emerging Growth Seekers
60,388257.86,4.6,8,6,1,1,Conservative Wealth Preservers
59,135361.53,7.8,19,7,3,3,Established Loyal Clients
43,90408.3,7.1,22,5,3,0,Emerging Growth Seekers
51,310918.5,4.4,2,1,5,1,Conservative Wealth Preservers
55,182933.73,2.1,6,6,7,1,Conservative Wealth Preservers
55,184352.0,7.1,6,5,1,0,Emerging Growth Seekers
57,82581.58,6.9,23,11,6,3,Established Loyal Clients
74,638395.81,5.5,20,0,5,1,Conservative Wealth Preservers
55,53590.26,6.1,24,5,3,3,Established Loyal Clients
49,269088.11,6.6,11,0,3,0,Emerging Growth Seekers
37,280898.13,7.6,9,3,6,0,Emerging Growth Seekers
49,120148.98,9.6,24,8,1,3,Established Loyal Clients
58,484717.14,9.8,14,3,6,0,Emerging Growth Seekers
62,96678.27,3.5,19,10,6,3,Established Loyal Clients
49,368260.8,6.6,21,7,2,3,Established Loyal Clients
39,959567.86,3.4,19,8,5,2,High-Net-Worth Core
32,1134745.28,3.0,0,3,4,2,High-Net-Worth Core
44,50891.86,2.0,22,10,5,3,Established Loyal Clients
66,58684.11,5.1,5,4,3,1,Conservative Wealth Preservers
79,123752.18,1.0,16,8,2,3,Established Loyal Clients
68,57880.66,7.0,21,4,1,3,Established Loyal Clients
52,251438.87,1.4,15,6,6,3,Established Loyal Clients
49,602324.01,4.6,11,5,5,1,Conservative Wealth Preservers
71,409981.2,8.8,7,1,1,0,Emerging Growth Seekers
48,884029.63,9.6,15,2,6,0,Emerging Growth Seekers
66,403304.73,9.2,3,2,5,0,Emerging Growth Seekers
51,1083651.74,8.4,24,5,2,2,High-Net-Worth Core
41,204152.66,9.2,11,2,1,0,Emerging Growth Seekers
63,168872.99,1.4,5,3,1,1,Conservative Wealth Preservers
52,121572.84,3.4,23,2,7,3,Established Loyal Clients
37,415301.22,5.6,1,4,2,0,Emerging Growth Seekers
73,731100.64,1.6,23,12,6,3,Established Loyal Clients
57,181794.79,2.9,15,7,1,3,Established Loyal Clients
74,458539.83,4.5,15,11,2,3,Established Loyal Clients
70,312488.66,1.0,18,4,2,3,Established Loyal Clients
41,110767.28,4.3,21,7,2,3,Established Loyal Clients
46,145185.42,7.8,3,3,1,0,Emerging Growth Seekers
54,50290.36,2.2,9,7,5,1,Conservative Wealth Preservers
65,487992.85,5.2,9,8,6,3,Established Loyal Clients
48,121341.93,2.6,1,5,5,1,Conservative Wealth Preservers
61,774275.03,8.6,23,2,1,0,Emerging Growth Seekers
33,237611.1,8.9,15,5,5,0,Emerging Growth Seekers
66,507928.46,1.2,2,2,2,1,Conservative Wealth Preservers
68,197958.94,8.0,17,4,3,0,Emerging Growth Seekers
54,413366.36,4.2,23,6,3,3,Established Loyal Clients
76,140333.06,1.0,9,5,1,1,Conservative Wealth Preservers
54,305258.38,2.1,13,3,3,1,Conservative Wealth Preservers
74,179271.62,1.5,22,6,2,3,Established Loyal Clients
49,232658.15,2.6,5,5,7,1,Conservative Wealth Preservers
39,209430.25,5.4,13,6,7,0,Emerging Growth Seekers
43,220887.16,10.0,2,6,4,0,Emerging Growth Seekers
41,956118.64,10.0,3,1,7,0,Emerging Growth Seekers
50,205225.75,3.5,9,6,4,1,Conservative Wealth Preservers
57,165840.98,8.9,19,5,5,0,Emerging Growth Seekers
65,213601.51,1.2,12,5,5,1,Conservative Wealth Preservers
43,81551.82,7.1,18,4,2,0,Emerging Growth Seekers
40,374688.12,5.3,4,4,3,0,Emerging Growth Seekers
62,112252.58,1.0,10,3,7,1,Conservative Wealth Preservers
34,142455.43,3.8,14,4,2,0,Emerging Growth Seekers
33,88129.69,3.9,2,8,1,1,Conservative Wealth Preservers
55,166031.43,10.0,19,4,6,0,Emerging Growth Seekers
47,45363.85,9.8,2,3,7,0,Emerging Growth Seekers
88,381133.96,1.0,20,5,2,3,Established Loyal Clients
50,46086.39,10.0,2,3,2,0,Emerging Growth Seekers
50,1418019.15,9.5,9,2,3,2,High-Net-Worth Core
